job_title,company,salary,location,posted,job_url,company_url,source_page,summary
Kỹ Sư Phần Mềm Nhúng - Senior,CÔNG TY CỔ PHẦN UDATA,,,,https://www.topcv.vn/viec-lam/ky-su-phan-mem-nhung-senior/1884101.html?ta_source=JobSearchList_LinkDetail&u_sr_id=ueli5qJyHDT9VeHbdMLlhRuhMbKmKFbMFJEUC7Dj_1758647969,https://www.topcv.vn/cong-ty/cong-ty-co-phan-udata/201604.html,https://www.topcv.vn/tim-viec-lam-lap-trinh-nhung?sba=1,"Mô tả công việc - Tham gia vào quá trình phát triển và tối ưu cho sản phẩm chú trọng các công việc về thiết kế các thành phần của phần mềm. - Phân tích yêu cầu và xây dựng đặc tả (System Requirement Spec). - Thiết kế HLD (High Level Design) cho phần mềm. - Thiết kế LLD cho các module thành phần. Yêu cầu ứng viên - Tốt nghiệp Đại học chuyên ngành CNTT hoặc ĐTVT - Có ít nhất 3 năm kinh nghiệm làm về phần mềm nhúng Linux, MCU hoặc Android Yêu cầu bắt buộc: - Thành thạo với cấu trúc system files của hệ điều hành Linux. - Thành thạo về lập trình C cơ bản: Makefile, biến, mảng, con trỏ, cấp phát bộ nhớ, File, List, Socket, Timer, Lock, Shared memory, Thread,... - Thành thạo việc sử dụng cross-compiler. - Có kinh nghiệm ngôn ngữ kịch bản: Shell script,... - Có kinh nghiệm lập trình với các drivers cho các phần cứng như: Wireless, USB, Flash, điều khiển I/O,... - Có kinh nghiệm lập trình Web cấu hình của thiết bị nhúng sử dụng HTML, CSS và JS. - Có kiến thức về Kernel Networking Data Path. - C"
Embedded Software Engineer (1 Year Contractor),CÔNG TY CỔ PHẦN EVERSTAR GLOBAL,,,,https://www.topcv.vn/viec-lam/embedded-software-engineer-1-year-contractor/1886733.html?ta_source=JobSearchList_LinkDetail&u_sr_id=ueli5qJyHDT9VeHbdMLlhRuhMbKmKFbMFJEUC7Dj_1758647969,https://www.topcv.vn/cong-ty/cong-ty-co-phan-everstar-global/147765.html,https://www.topcv.vn/tim-viec-lam-lap-trinh-nhung?sba=1,"Mô tả công việc This position will be contracted through Bosch’s external vendor under a one-year agreement. Develop and maintain embedded software for automotive systems, based on AUTOSAR Classic. Collaborate with cross-functional teams to ensure seamless integration of software components. Conduct code reviews and ensure best practices are followed in software development. Optimize software performance and memory usage for resource-constrained embedded systems. Develop and execute unit tests and integration tests to ensure software quality and reliability. Troubleshoot and debug complex software issues in embedded automotive systems. Participate in the full software development lifecycle, from requirements analysis to deployment and maintenance. Stay updated with the latest AUTOSAR specifications and implement compliant software solutions. Contribute to the development of software architecture and design documents. Collaborate with hardware engineers to ensure optimal software-hardwa"
"Trợ Lý Ứng Dụng AI (Domain ERP, EdTech)- Senior BA",VNPT Technology - Công ty Cổ phần Công nghệ Công nghiệp Bưu chính viễn thông,,,,https://www.topcv.vn/viec-lam/tro-ly-ung-dung-ai-domain-erp-edtech-senior-ba/1883817.html?ta_source=JobSearchList_LinkDetail&u_sr_id=ueli5qJyHDT9VeHbdMLlhRuhMbKmKFbMFJEUC7Dj_1758647969,https://www.topcv.vn/cong-ty/vnpt-technology-cong-ty-co-phan-cong-nghe-cong-nghiep-buu-chinh-vien-thong/23782.html,https://www.topcv.vn/tim-viec-lam-lap-trinh-nhung?sba=1,"Mô tả công việc Nghiên cứu và đánh giá các công cụ AI phù hợp từng phòng ban; đề xuất giải pháp tối ưu về hiệu quả, chi phí và khả năng ứng dụng. Thiết kế và triển khai thử nghiệm công cụ AI; phối hợp các phòng ban để lấy phản hồi và điều chỉnh trước khi đóng gói. Theo dõi tiến độ ứng dụng AI, cập nhật kết quả định kỳ và đưa ra giải pháp cải thiện. Hoàn thiện quy trình ứng dụng nội bộ, phối hợp với kinh doanh triển khai sản phẩm AI cho khách hàng. Lập báo cáo tiến độ và đánh giá hiệu quả triển khai, xây dựng kế hoạch phát triển tiếp theo. Yêu cầu ứng viên Trình độ: Tốt nghiệp đại học ngành Công nghệ thông tin, Khoa học máy tính, hoặc các ngành liên quan. Kinh nghiệm: Có kinh nghiệm làm việc với các công cụ và giải pháp AI Kỹ năng: - Kỹ năng nghiên cứu và phân tích tốt, khả năng đề xuất giải pháp công nghệ sáng tạo. - Kỹ năng giao tiếp tốt, có khả năng làm việc nhóm và phối hợp với nhiều phòng ban. - Kỹ năng lập kế hoạch & bám đuổi mục tiêu - Kỹ năng xây dựng và duy trì mối quan hệ với "
Chuyên Viên Phân Tích Công Nghệ/Middle BA,,,,,https://www.topcv.vn/viec-lam/chuyen-vien-phan-tich-cong-nghe-middle-ba/1883006.html?ta_source=JobSearchList_LinkDetail&u_sr_id=ueli5qJyHDT9VeHbdMLlhRuhMbKmKFbMFJEUC7Dj_1758647969,https://www.topcv.vn/cong-ty/vnpt-technology-cong-ty-co-phan-cong-nghe-cong-nghiep-buu-chinh-vien-thong/23782.html,https://www.topcv.vn/tim-viec-lam-lap-trinh-nhung?sba=1,"Mô tả công việc 1. Nghiên cứu & Đề xuất công cụ AI Khảo sát, đánh giá và lựa chọn các công cụ AI phù hợp cho từng phòng ban. Đưa ra đề xuất tối ưu dựa trên hiệu quả, chi phí và khả năng ứng dụng thực tế. 2. Thử nghiệm & Đóng gói giải pháp Thiết kế quy trình thử nghiệm AI theo từng nghiệp vụ cụ thể. Phối hợp cùng các team liên quan để test, lấy feedback và tinh chỉnh trước khi triển khai chính thức. 3. Theo dõi tiến độ & Tối ưu ứng dụng AI Làm việc trực tiếp với các lead phòng ban để đảm bảo tiến độ triển khai theo kế hoạch. Báo cáo định kỳ, đánh giá hiệu quả và đề xuất cải tiến kịp thời. 4. Đóng gói & Triển khai cho khách hàng Hoàn thiện quy trình AI nội bộ trước khi thương mại hóa sản phẩm. Đồng hành cùng team Kinh doanh trong việc giới thiệu, triển khai cho khách hàng. Hỗ trợ khách hàng sử dụng, ghi nhận phản hồi để tối ưu sản phẩm. 5. Báo cáo & Phát triển sản phẩm Cập nhật tiến độ nghiên cứu, thử nghiệm và triển khai hàng tuần. Đánh giá hiệu quả thực thi, đưa ra định hướng tiếp theo"
Trợ Lý Công Nghệ/Senior BA,VNPT Technology - Công ty Cổ phần Công nghệ Công nghiệp Bưu chính viễn thông,,,,https://www.topcv.vn/viec-lam/tro-ly-cong-nghe-senior-ba/1882982.html?ta_source=JobSearchList_LinkDetail&u_sr_id=ueli5qJyHDT9VeHbdMLlhRuhMbKmKFbMFJEUC7Dj_1758647969,https://www.topcv.vn/cong-ty/vnpt-technology-cong-ty-co-phan-cong-nghe-cong-nghiep-buu-chinh-vien-thong/23782.html,https://www.topcv.vn/tim-viec-lam-lap-trinh-nhung?sba=1,"Mô tả công việc 1.1. Nghiên cứu và đề xuất công cụ AI: - Tìm hiểu và đánh giá các công cụ AI tiềm năng, phù hợp với từng phòng ban trong công ty. - Đề xuất các công cụ AI tốt nhất dựa trên hiệu quả, chi phí, và tính ứng dụng. 1.2. Thử nghiệm và đóng gói giải pháp AI: - Thiết kế quy trình thử nghiệm các công cụ AI trên các quy trình cụ thể của từng phòng ban. - Phối hợp với các team liên quan để thử nghiệm, thu thập phản hồi và điều chỉnh các giải pháp AI trước khi đóng gói. 1.3. Theo dõi và đảm bảo tiến độ ứng dụng AI: - Phối hợp với các lead của các phòng ban để theo dõi và đôn đốc tiến độ triển khai AI theo kế hoạch. - Cập nhật tình hình hàng tuần, đánh giá kết quả và đưa ra đề xuất cải thiện khi cần thiết. 1.4. Đóng gói và triển khai sản phẩm AI cho khách hàng: - Hoàn thiện quy trình ứng dụng AI nội bộ trước khi đóng gói sản phẩm. - Phối hợp với đội ngũ kinh doanh giới thiệu và triển khai sản phẩm AI cho khách hàng bên ngoài. - Hỗ trợ khách hàng cài đặt, sử dụng sản phẩm AI, thu thậ"
Senior Embedded Engineer - Signing Bonus Up To 60M,Pro Công ty Cổ phần Tập đoàn Karofi,,,,https://www.topcv.vn/viec-lam/senior-embedded-engineer-signing-bonus-up-to-60m/1880014.html?ta_source=JobSearchList_LinkDetail&u_sr_id=ueli5qJyHDT9VeHbdMLlhRuhMbKmKFbMFJEUC7Dj_1758647969,https://www.topcv.vn/cong-ty/cong-ty-co-phan-tap-doan-karofi/201109.html,https://www.topcv.vn/tim-viec-lam-lap-trinh-nhung?sba=1,"Mô tả công việc ABOUT FPT SOFTWARE FPT Software, a subsidiary of FPT Group, is a leading global IT service provider headquartered in Vietnam. With 33,000+ employees in 88 offices across 30 countries, we serve 1,100+ clients, including 96 Fortune 500 companies. We believe diversity fuels innovation and strive to create an inclusive workplace where talents of all backgrounds thrive. We welcome expatriates and international professionals to bring fresh perspectives and help shape the future of technology JOB OVERVIEW • AUTOSAR BSW platform development & verification with ETAS ISOLAR Technology cover • Common communication protocol such as: CAN, ETH, LIN, DIAG • ASPICE / Functional safety • AUTOSAR Classic (Rte, Os, Crypto, etc.) RESPONSIBILITIES We define the role as following: Specific activities • Working on project related AUTOSAR platform-based ETAS ISOLAR for OBC, DCDC, ICCU • Collaborate with customer project team in Korea to define technical problems and solutions, define quality o"
Embedded Engineer,CÔNG TY TNHH MIJO CONNECTED VIETNAM,,,,https://www.topcv.vn/viec-lam/embedded-engineer/1878871.html?ta_source=JobSearchList_LinkDetail&u_sr_id=ueli5qJyHDT9VeHbdMLlhRuhMbKmKFbMFJEUC7Dj_1758647969,https://www.topcv.vn/cong-ty/cong-ty-tnhh-mijo-connected-vietnam/235474.html,https://www.topcv.vn/tim-viec-lam-lap-trinh-nhung?sba=1,"Mô tả công việc ● Phát triển middleware, system service và application layer trên Embedded Linux (Yocto/Buildroot). ● Bring-up và tùy chỉnh Linux kernel, cấu hình và tích hợp driver (V4L2, ISP, peripheral). ● Thiết kế và triển khai API điều khiển (focus/ zoom/ iris), quản lý peripheral qua I2C, SPI, UART, PWM. ● Kết nối camera với flight controller (MAVLink, OSDK, CAN) và tối ưu video streaming với latency thấp. ● Tích hợp camera với gimbal, ground station, expose API điều khiển từ xa. ● Debug và tối ưu hệ thống (latency, memory, CPU, power), profiling hiệu suất, log analysis. ● Phối hợp với các cross-team để đảm bảo hệ thống hoạt động ổn định, hiệu suất cao. Yêu cầu ứng viên ● Tốt nghiệp đại học chuyên ngành Điện tử – Viễn thông, Kỹ thuật Máy tính, Tự động hóa, Cơ điện tử hoặc tương đương. ● Ít nhất 2 năm kinh nghiệm trong lập trình nhúng, đặc biệt là phát triển phần mềm trên các nền tảng Linux Embedded: Yocto, Buildroot, U-Boot, Device Tree. ● Thành thạo trong việc lập trình với C, C"
Senior Embedded Engineer,,,,,https://www.topcv.vn/viec-lam/senior-embedded-engineer/1876454.html?ta_source=JobSearchList_LinkDetail&u_sr_id=ueli5qJyHDT9VeHbdMLlhRuhMbKmKFbMFJEUC7Dj_1758647969,https://www.topcv.vn/cong-ty/cong-ty-tnhh-mijo-connected-vietnam/235474.html,https://www.topcv.vn/tim-viec-lam-lap-trinh-nhung?sba=1,"Mô tả công việc Are you passionate about embedded systems and excited about building the future of autonomous vehicles? Join Kaii Soft, a dynamic software company partnering with top-tier Korean firms to develop cutting-edge embedded systems for self-driving cars. We’re looking for experienced Embedded Software Engineers who love problem-solving, working close to hardware, and growing in a global tech environment. What You’ll Do Develop Linux BSP (Board Support Package) based on Renesas ARM CPU Perform hardware bring-up, Linux porting, and bootloader setup (e.g., U-Boot) Develop Linux device drivers and integrate/test on real hardware Support documentation and collaborate cross-functionally Handle additional embedded tasks as assigned Yêu cầu ứng viên What We Expect Bachelor's degree in Computer Science, Information Technology, or related fields 5+ years of experience in embedded Linux, BSP, bootloaders, and driver development Strong skills in C/C++ and Python Experience with Yocto or "
"Team Lead - Kỹ Sư Phần Mềm Nhúng Phần Mềm Thiết Bị Y Tế (Hệ Điều Hành Thời Gian Thực , Phát Triển UI)",CÔNG TY TNHH TƯ VẤN ĐẦU TƯ AGIS,,,,https://www.topcv.vn/viec-lam/team-lead-ky-su-phan-mem-nhung-phan-mem-thiet-bi-y-te-he-dieu-hanh-thoi-gian-thuc-phat-trien-ui/1857165.html?ta_source=JobSearchList_LinkDetail&u_sr_id=ueli5qJyHDT9VeHbdMLlhRuhMbKmKFbMFJEUC7Dj_1758647969,https://www.topcv.vn/cong-ty/cong-ty-tnhh-tu-van-dau-tu-agis/233173.html,https://www.topcv.vn/tim-viec-lam-lap-trinh-nhung?sba=1,"Mô tả công việc Nơi làm việc (Tên công ty): :Nihon Kohden Corporation Địa điểm làm việc: :R TECHNO VIETNAM CO., LTD Ngày phỏng vấn: ngày 03 tháng 10 (Thứ Sáu) Ngày bắt đầu làm việc: :ngày 4 tháng 11 năm 2025 (dự kiến) Thiết bị y tế là những sản phẩm có ý nghĩa xã hội cao, giúp ""bảo vệ tính mạng con người"". Những điểm hấp dẫn của công việc - Thiết bị y tế là những sản phẩm có ý nghĩa xã hội cao, giúp ""bảo vệ tính mạng con người"". - Bạn sẽ tham gia vào việc phát triển phần mềm cho các thiết bị như máy AED và máy theo dõi sinh học, góp phần đưa những thiết bị y tế tiên tiến ra thị trường. - Bạn sẽ đảm nhận một vai trò quan trọng trong việc kết hợp giao diện người dùng (UI) có tính dễ sử dụng cao được phát triển bằng Qt và hệ thống điều khiển có độ tin cậy cao trên hệ điều hành thời gian thực để hiện thực hóa ""sự an toàn và bảo mật"" mà môi trường y tế yêu cầu. - Đây là một môi trường lý tưởng cho những ai muốn ""kết nối năng lực kỹ thuật để đóng góp cho xã hội"" và ""thử thách phát triển phần"
www.topcv.vn,,,,,https://www.topcv.vn/viec-lam/truong-bo-phan-phat-trien-phan-mem-nhungfirmware/1869464.html?ta_source=JobSearchList_LinkDetail&u_sr_id=ueli5qJyHDT9VeHbdMLlhRuhMbKmKFbMFJEUC7Dj_1758647969,,https://www.topcv.vn/tim-viec-lam-lap-trinh-nhung?sba=1,
Trưởng Nhóm Lập Trình Nhúng IoT,,,,,https://www.topcv.vn/viec-lam/truong-nhom-lap-trinh-nhung-iot/1868799.html?ta_source=JobSearchList_LinkDetail&u_sr_id=ueli5qJyHDT9VeHbdMLlhRuhMbKmKFbMFJEUC7Dj_1758647969,https://www.topcv.vn/cong-ty/cong-ty-tnhh-evselab/207038.html,https://www.topcv.vn/tim-viec-lam-lap-trinh-nhung?sba=1,"Mô tả công việc • Trao đổi với phòng R&D cùng ban giám đốc thống nhất yêu cầu về phần mềm. • Lập kế hoạch phát triển phần mềm. • Hiểu biết và có khả năng triển khai các design parttern trong phần mềm. • Xây dựng thư viện lập trình nhúng. • Phân loại, lập hồ sơ các chương trình và phiên bản tương ứng. • Xây dựng và triển khai thí nghiệm đánh giá chương trình/thuật toán. • Xây dựng mô phỏng chương trình/thuật toán. • Đề xuất chương trình/Thuật toán cần thiết. • Cải tiến chương trình/Thuật toán. • Lập báo cáo về quá trình phát triển phần mềm/thuật toán. • Xây dựng cơ sở dữ liệu tài liệu hướng dẫn vận hành, bảo trì chương trình. • Bàn giao công việc, kết quả theo yêu cầu. • Đào tạo và phát triển nhân lực trong công việc liên quan. Yêu cầu ứng viên 1. Bằng cấp: Ứng viên tốt nghiệp Đại học trở lên các ngành Công nghệ thông tin, Khoa học máy tính, Kỹ thuật điều khiển và tự động hóa, Điện tử viễn thông, Điện - Điện tử,… hoặc các chuyên ngành có liên quan khác 2. Kiến thức: • Các giao thức kết "
C/C++ Developer,,,,,https://www.topcv.vn/viec-lam/c-c-developer/1512558.html?ta_source=JobSearchList_LinkDetail&u_sr_id=ueli5qJyHDT9VeHbdMLlhRuhMbKmKFbMFJEUC7Dj_1758647969,https://www.topcv.vn/cong-ty/cong-ty-co-phan-cong-nghe-pavana/73611.html,https://www.topcv.vn/tim-viec-lam-lap-trinh-nhung?sba=1,"Mô tả công việc Xây dựng các ứng dụng trong các lĩnh vực của Viettel: Hàng Không/Quân sự/Vận hành khai thác/Viễn thông/… Phân tích các yêu cầu chi tiết của phần mềm dựa trên SystemRequirement và System Design. Thiết kế kiến trúc và thiết kế chi tiết cho phần mềm hoặc tính năng được giao Xây dựng các tài liệu yêu cầu và tài liệu thiết kế phần mềm dựa trên ngôn ngữ UML. Thiết kế cơ sở dữ liệu và triển khai trên hệ thống Triển khai các phần mềm ứng dụng, phần mềm nhúng dựa trên nền tảng hệ điều hành Window hoặc Linux, sử dụng ngôn ngữ C/C++ theo yêu cầu của từng phần mềm. Thực hiện viết Unit Test, đảm bảo Code Coverage theo yêu cầu dự án. Thực hiện static code analysis và fix bug dựa trên báo cáo từ công cụ kiểm thử và Tester Yêu cầu ứng viên • Tốt nghiệp Đại học chính quy các chuyên ngành Kỹ thuật như Công nghệ thông tin, Khoa học máy tính, Toán – tin, Tự động hóa, Cơ điện tử, Điện tử viễn thông... (Trường ĐH Bách Khoa, Bưu chính Viễn Thông, ĐH Quốc Gia, Học viện kỹ thuật mật mã,..) • Từ"
Embedded Engineer,FPT Software,,,,https://www.topcv.vn/viec-lam/embedded-engineer/1829956.html?ta_source=JobSearchList_LinkDetail&u_sr_id=ueli5qJyHDT9VeHbdMLlhRuhMbKmKFbMFJEUC7Dj_1758647969,https://www.topcv.vn/cong-ty/fpt-software/3.html,https://www.topcv.vn/tim-viec-lam-lap-trinh-nhung?sba=1,"Mô tả công việc ABOUT COMPANY At FPT Software, we believe that diversity drives innovation. We are dedicated to creating an inclusive environment where people from all backgrounds, nationalities, ethnicities, genders, and abilities can thrive. We actively seek diverse talent, including expatriates, to enrich our team with unique perspectives that will contribute to our continued growth and success. Our commitment to equity ensures that all employees have the resources and support they need to excel. If you’re an expatriate or international professional seeking an inclusive, global workplace, we encourage you to apply and help us shape the future of technology together. JOB OVERVIEW • The candidate will work as an MCAL Development Engineer, focusing on DENSO in-house MCAL configuration and development. RESPONSIBILITIES Key responsibilities include Development • Configure and develop MCAL components • Implement software in C language according to AUTOSAR standards • Develop I/O hardware "
IT Sales Executive,,,,,https://www.topcv.vn/viec-lam/it-sales-executive/1882464.html?ta_source=SpotlightCompanyInSearchList_LinkDetail,https://www.topcv.vn/cong-ty/tek-experts-vietnam/21670.html,https://www.topcv.vn/tim-viec-lam-lap-trinh-nhung?sba=1,"Mô tả công việc Identify and qualify new sales opportunities through cold outreach, networking, inbound inquiries, and partnership channels. Conduct client discovery meetings to understand business challenges and present relevant outsourcing solutions. Develop proposals, pricing models, and presentations tailored to client needs. Manage and nurture leads through the sales pipeline using CRM tools. Negotiate contracts and close deals in alignment with company goals. Collaborate with delivery, marketing, and technical teams to ensure accurate pre-sales support. Maintain knowledge of industry trends, market conditions, and competitor activities. Meet and exceed quarterly and annual sales targets. Yêu cầu ứng viên 3–5 years of sales experience in IT services or software development outsourcing. Professional fluency in English is essential, both written and spoken. Proven track record of meeting or exceeding sales quotas. Strong understanding of the software development lifecycle (SDLC) and"
Kỹ Sư Phần Mềm Nhúng - Senior,,,,,https://www.topcv.vn/viec-lam/ky-su-phan-mem-nhung-senior/1884101.html?ta_source=JobSearchList_LinkDetail&u_sr_id=sE7vkixYsWISjx8zOIIN8R65yHN6JDfaMhWctFJ3_1758681967,https://www.topcv.vn/cong-ty/vnpt-technology-cong-ty-co-phan-cong-nghe-cong-nghiep-buu-chinh-vien-thong/23782.html,https://www.topcv.vn/tim-viec-lam-lap-trinh-nhung?sba=1,"Mô tả công việc - Tham gia vào quá trình phát triển và tối ưu cho sản phẩm chú trọng các công việc về thiết kế các thành phần của phần mềm. - Phân tích yêu cầu và xây dựng đặc tả (System Requirement Spec). - Thiết kế HLD (High Level Design) cho phần mềm. - Thiết kế LLD cho các module thành phần. Yêu cầu ứng viên - Tốt nghiệp Đại học chuyên ngành CNTT hoặc ĐTVT - Có ít nhất 3 năm kinh nghiệm làm về phần mềm nhúng Linux, MCU hoặc Android Yêu cầu bắt buộc: - Thành thạo với cấu trúc system files của hệ điều hành Linux. - Thành thạo về lập trình C cơ bản: Makefile, biến, mảng, con trỏ, cấp phát bộ nhớ, File, List, Socket, Timer, Lock, Shared memory, Thread,... - Thành thạo việc sử dụng cross-compiler. - Có kinh nghiệm ngôn ngữ kịch bản: Shell script,... - Có kinh nghiệm lập trình với các drivers cho các phần cứng như: Wireless, USB, Flash, điều khiển I/O,... - Có kinh nghiệm lập trình Web cấu hình của thiết bị nhúng sử dụng HTML, CSS và JS. - Có kiến thức về Kernel Networking Data Path. - C"
Embedded Software Engineer (1 Year Contractor),,,,,https://www.topcv.vn/viec-lam/embedded-software-engineer-1-year-contractor/1886733.html?ta_source=JobSearchList_LinkDetail&u_sr_id=sE7vkixYsWISjx8zOIIN8R65yHN6JDfaMhWctFJ3_1758681967,https://www.topcv.vn/cong-ty/cong-ty-tnhh-bosch-global-software-technologies/91063.html,https://www.topcv.vn/tim-viec-lam-lap-trinh-nhung?sba=1,"Mô tả công việc This position will be contracted through Bosch’s external vendor under a one-year agreement. Develop and maintain embedded software for automotive systems, based on AUTOSAR Classic. Collaborate with cross-functional teams to ensure seamless integration of software components. Conduct code reviews and ensure best practices are followed in software development. Optimize software performance and memory usage for resource-constrained embedded systems. Develop and execute unit tests and integration tests to ensure software quality and reliability. Troubleshoot and debug complex software issues in embedded automotive systems. Participate in the full software development lifecycle, from requirements analysis to deployment and maintenance. Stay updated with the latest AUTOSAR specifications and implement compliant software solutions. Contribute to the development of software architecture and design documents. Collaborate with hardware engineers to ensure optimal software-hardwa"
"Trợ Lý Ứng Dụng AI (Domain ERP, EdTech)- Senior BA",,,,,https://www.topcv.vn/viec-lam/tro-ly-ung-dung-ai-domain-erp-edtech-senior-ba/1883817.html?ta_source=JobSearchList_LinkDetail&u_sr_id=sE7vkixYsWISjx8zOIIN8R65yHN6JDfaMhWctFJ3_1758681967,https://www.topcv.vn/cong-ty/trung-tam-ngoai-ngu-binggo-leaders/169016.html,https://www.topcv.vn/tim-viec-lam-lap-trinh-nhung?sba=1,"Mô tả công việc Nghiên cứu và đánh giá các công cụ AI phù hợp từng phòng ban; đề xuất giải pháp tối ưu về hiệu quả, chi phí và khả năng ứng dụng. Thiết kế và triển khai thử nghiệm công cụ AI; phối hợp các phòng ban để lấy phản hồi và điều chỉnh trước khi đóng gói. Theo dõi tiến độ ứng dụng AI, cập nhật kết quả định kỳ và đưa ra giải pháp cải thiện. Hoàn thiện quy trình ứng dụng nội bộ, phối hợp với kinh doanh triển khai sản phẩm AI cho khách hàng. Lập báo cáo tiến độ và đánh giá hiệu quả triển khai, xây dựng kế hoạch phát triển tiếp theo. Yêu cầu ứng viên Trình độ: Tốt nghiệp đại học ngành Công nghệ thông tin, Khoa học máy tính, hoặc các ngành liên quan. Kinh nghiệm: Có kinh nghiệm làm việc với các công cụ và giải pháp AI Kỹ năng: - Kỹ năng nghiên cứu và phân tích tốt, khả năng đề xuất giải pháp công nghệ sáng tạo. - Kỹ năng giao tiếp tốt, có khả năng làm việc nhóm và phối hợp với nhiều phòng ban. - Kỹ năng lập kế hoạch & bám đuổi mục tiêu - Kỹ năng xây dựng và duy trì mối quan hệ với "
Chuyên Viên Phân Tích Công Nghệ/Middle BA,,,,,https://www.topcv.vn/viec-lam/chuyen-vien-phan-tich-cong-nghe-middle-ba/1883006.html?ta_source=JobSearchList_LinkDetail&u_sr_id=sE7vkixYsWISjx8zOIIN8R65yHN6JDfaMhWctFJ3_1758681967,https://www.topcv.vn/cong-ty/cong-ty-co-phan-dau-tu-giao-duc-va-phat-trien-cong-nghe-quoc-te-langmaster/56.html,https://www.topcv.vn/tim-viec-lam-lap-trinh-nhung?sba=1,"Mô tả công việc 1. Nghiên cứu & Đề xuất công cụ AI Khảo sát, đánh giá và lựa chọn các công cụ AI phù hợp cho từng phòng ban. Đưa ra đề xuất tối ưu dựa trên hiệu quả, chi phí và khả năng ứng dụng thực tế. 2. Thử nghiệm & Đóng gói giải pháp Thiết kế quy trình thử nghiệm AI theo từng nghiệp vụ cụ thể. Phối hợp cùng các team liên quan để test, lấy feedback và tinh chỉnh trước khi triển khai chính thức. 3. Theo dõi tiến độ & Tối ưu ứng dụng AI Làm việc trực tiếp với các lead phòng ban để đảm bảo tiến độ triển khai theo kế hoạch. Báo cáo định kỳ, đánh giá hiệu quả và đề xuất cải tiến kịp thời. 4. Đóng gói & Triển khai cho khách hàng Hoàn thiện quy trình AI nội bộ trước khi thương mại hóa sản phẩm. Đồng hành cùng team Kinh doanh trong việc giới thiệu, triển khai cho khách hàng. Hỗ trợ khách hàng sử dụng, ghi nhận phản hồi để tối ưu sản phẩm. 5. Báo cáo & Phát triển sản phẩm Cập nhật tiến độ nghiên cứu, thử nghiệm và triển khai hàng tuần. Đánh giá hiệu quả thực thi, đưa ra định hướng tiếp theo"
Trợ Lý Công Nghệ/Senior BA,,,,,https://www.topcv.vn/viec-lam/tro-ly-cong-nghe-senior-ba/1882982.html?ta_source=JobSearchList_LinkDetail&u_sr_id=sE7vkixYsWISjx8zOIIN8R65yHN6JDfaMhWctFJ3_1758681967,https://www.topcv.vn/cong-ty/cong-ty-tnhh-truong-doanh-nhan-hbr/165142.html,https://www.topcv.vn/tim-viec-lam-lap-trinh-nhung?sba=1,"Mô tả công việc 1.1. Nghiên cứu và đề xuất công cụ AI: - Tìm hiểu và đánh giá các công cụ AI tiềm năng, phù hợp với từng phòng ban trong công ty. - Đề xuất các công cụ AI tốt nhất dựa trên hiệu quả, chi phí, và tính ứng dụng. 1.2. Thử nghiệm và đóng gói giải pháp AI: - Thiết kế quy trình thử nghiệm các công cụ AI trên các quy trình cụ thể của từng phòng ban. - Phối hợp với các team liên quan để thử nghiệm, thu thập phản hồi và điều chỉnh các giải pháp AI trước khi đóng gói. 1.3. Theo dõi và đảm bảo tiến độ ứng dụng AI: - Phối hợp với các lead của các phòng ban để theo dõi và đôn đốc tiến độ triển khai AI theo kế hoạch. - Cập nhật tình hình hàng tuần, đánh giá kết quả và đưa ra đề xuất cải thiện khi cần thiết. 1.4. Đóng gói và triển khai sản phẩm AI cho khách hàng: - Hoàn thiện quy trình ứng dụng AI nội bộ trước khi đóng gói sản phẩm. - Phối hợp với đội ngũ kinh doanh giới thiệu và triển khai sản phẩm AI cho khách hàng bên ngoài. - Hỗ trợ khách hàng cài đặt, sử dụng sản phẩm AI, thu thậ"
